Site_ID,Site_Name,year,season,avg_daily_min_pm25,avg_daily_max_pm25,avg_daily_mean_pm25,avg_daily_variance_pm25,p95_daily_max_pm25,median_daily_max_pm25,standard_deviation_of_daily_means,max_pm25,days_above_12,days_above_35,days_above_55,total_days,percent_days_moderate_or_worse,max_consecutive_days_above_35,max_consecutive_days_above_55,Census_Tract,Latitude,Longitude
67419,Acacia And Crystal Springs,2023,Fall,4.244885307565998,10.035346573306754,6.765217923260384,11.595594045786369,26.769123333333333,7.072720000000001,6.9515311154025365,78.79975333333334,16,4,2,91,17.582417582417584,4,2,6081603900,37.61825,-122.41345
67419,Acacia And Crystal Springs,2023,Spring,2.6128735485828516,4.9496600749625195,3.4724783457473825,0.6073121906757898,8.15728831034483,4.48229,1.1038789211684386,13.581353333333334,2,0,0,92,2.1739130434782608,0,0,6081603900,37.61825,-122.41345
67419,Acacia And Crystal Springs,2023,Summer,3.84814419790105,8.555087108945528,5.538148543117662,5.953726255770549,21.255242333333342,5.766503333333334,3.519931459200962,53.76478666666667,13,2,0,92,14.130434782608695,1,0,6081603900,37.61825,-122.41345
67419,Acacia And Crystal Springs,2023,Winter,2.828318997066475,7.654658427752416,4.435052076835658,2.7615247365916815,14.713314666666665,6.706600000000001,2.28876630875879,21.0859,11,0,0,89,12.359550561797754,0,0,6081603900,37.61825,-122.41345
68487,Belle Air,2020,Fall,3.921824566210046,16.987390729120637,9.114785233840946,32.808099153600516,37.86611866666663,12.44502,8.693113863800175,113.37133333333335,37,5,2,73,50.68493150684932,2,2,6081604200,37.62725,-122.40895
68487,Belle Air,2020,Winter,2.9919989247311833,19.736231397849462,9.71820545218281,33.82973201176854,38.887213333333335,16.71758,6.743815567315338,42.73944,22,3,0,31,70.96774193548387,1,0,6081604200,37.62725,-122.40895
68487,Belle Air,2021,Fall,2.823330183150184,12.27931961096375,6.814267592582503,14.097837654972865,32.765613333333334,8.672006666666666,5.526434427513813,44.424062068965526,34,3,0,91,37.362637362637365,1,0,6081604200,37.62725,-122.40895
68487,Belle Air,2021,Spring,2.7546433226988074,6.980170368820474,4.601750972313707,1.813613351881135,11.274353333333334,7.029780000000001,1.9274721898511704,18.33167333333333,4,0,0,91,4.395604395604396,0,0,6081604200,37.62725,-122.40895
68487,Belle Air,2021,Summer,2.384319347826087,9.553669619504763,5.043905757394816,11.400159928188677,25.00711866666667,7.082918505747128,3.7107968733553602,105.14680666666668,15,3,1,92,16.304347826086957,1,1,6081604200,37.62725,-122.40895
68487,Belle Air,2021,Winter,2.626171777777778,13.307400687100897,6.772395024078674,16.22610184834793,31.094120333333333,10.48168,5.790356553893039,51.393,39,3,0,90,43.333333333333336,2,0,6081604200,37.62725,-122.40895
68487,Belle Air,2022,Fall,2.821295783756474,10.762989282369805,6.268869106797388,7.443964939970944,21.331186666666667,8.83530666666667,4.077797514707916,37.530460000000005,31,1,0,91,34.065934065934066,1,0,6081604200,37.62725,-122.40895
68487,Belle Air,2022,Spring,2.0002207430213472,7.1611711513687615,4.1488844118937935,2.5491117938472905,14.152174333333337,6.15237,2.0681171874240474,20.319740000000003,9,0,0,92,9.782608695652174,0,0,6081604200,37.62725,-122.40895
