datasourceId,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,pm2_5ConcMass24HourMean.raw,pm2_5ConcMass24HourMean.value,pm2_5ConcMass24HourMeanUsEpaAqi.raw,pm2_5ConcMass24HourMeanUsEpaAqi.value,pm2_5ConcNum24HourMean.raw,pm2_5ConcNum24HourMean.value,relHumidInternal24HourMean.raw,relHumidInternal24HourMean.value,temperatureInternal24HourMean.raw,temperatureInternal24HourMean.value,Name
DJTYV8538,2025-03-18T00:00:00.000Z,2025-03-19T00:00:00.000Z,37.6158,-122.41844,1.66,4.7,9,26,2.52,2.52,64.33,64.33,12.12,12.12,Parkside Middle
DJTYV8538,2024-12-07T00:00:00.000Z,2024-12-08T00:00:00.000Z,37.6158,-122.41844,31.45,18.06,93,68,38.83,38.83,70.49,70.49,13.54,13.54,Parkside Middle
DJTYV8538,2025-03-24T00:00:00.000Z,2025-03-25T00:00:00.000Z,37.6158,-122.41844,2.66,5.34,14,29,4.48,4.48,64.38,64.38,18.23,18.23,Parkside Middle
DJTYV8538,2024-11-14T00:00:00.000Z,2024-11-15T00:00:00.000Z,37.6158,122.41844,2.04,4.28,11,23,3.03,3.03,79.23,79.23,13.6,13.6,Parkside Middle
DJTYV8538,2025-04-01T00:00:00.000Z,2025-04-02T00:00:00.000Z,37.6158,-122.41844,0.76,3.92,4,22,1.78,1.78,68.49,68.49,13.2,13.2,Parkside Middle
DJTYV8538,2024-11-17T00:00:00.000Z,2024-11-18T00:00:00.000Z,37.6158,122.41844,4.58,5.77,25,32,6.41,6.41,64.34,64.34,11.36,11.36,Parkside Middle
DJTYV8538,2025-03-29T00:00:00.000Z,2025-03-30T00:00:00.000Z,37.6158,-122.41844,0.87,4.01,4,22,1.93,1.93,63.05,63.05,13.91,13.91,Parkside Middle
DJTYV8538,2024-11-24T00:00:00.000Z,2024-11-25T00:00:00.000Z,37.6158,-122.41844,0.68,3.04,3,17,1.83,1.83,78.79,78.79,11.43,11.43,Parkside Middle
DJTYV8538,2025-02-19T00:00:00.000Z,2025-02-20T00:00:00.000Z,37.6158,-122.41844,0.89,3.59,4,19,1.88,1.88,71.26,71.26,13.03,13.03,Parkside Middle
DJTYV8538,2024-11-07T00:00:00.000Z,2024-11-08T00:00:00.000Z,37.6158,122.41844,0.76,4.62,4,26,2.46,2.46,33.63,33.63,16.55,16.55,Parkside Middle
DJTYV8538,2024-12-31T00:00:00.000Z,2025-01-01T00:00:00.000Z,37.6158,-122.41844,1.4,3.84,8,21,2.73,2.73,71.28,71.28,10.26,10.26,Parkside Middle
DJTYV8538,2024-11-30T00:00:00.000Z,2024-12-01T00:00:00.000Z,37.6158,-122.41844,11.77,8.58,56,47,13.88,13.88,66.69,66.69,11.03,11.03,Parkside Middle
DJTYV8538,2024-12-08T00:00:00.000Z,2024-12-09T00:00:00.000Z,37.6158,-122.41844,58.13,30.43,153,91,68.79,68.79,71.34,71.34,14.01,14.01,Parkside Middle
DJTYV8538,2025-03-31T00:00:00.000Z,2025-04-01T00:00:00.000Z,37.6158,-122.41844,1.41,4.38,8,24,2.4,2.4,66.08,66.08,15.31,15.31,Parkside Middle
DJTYV8538,2024-12-05T00:00:00.000Z,2024-12-06T00:00:00.000Z,37.6158,-122.41844,21.58,13.49,74,59,25.95,25.95,67.7,67.7,13.86,13.86,Parkside Middle
DJTYV8538,2025-01-09T00:00:00.000Z,2025-01-10T00:00:00.000Z,37.6158,-122.41844,1.93,4.92,11,27,3.57,3.57,47.71,47.71,13.83,13.83,Parkside Middle
DJTYV8538,2024-12-06T00:00:00.000Z,2024-12-07T00:00:00.000Z,37.6158,-122.41844,12.58,8.99,57,49,16.05,16.05,69.89,69.89,13.79,13.79,Parkside Middle
DJTYV8538,2024-11-13T00:00:00.000Z,2024-11-14T00:00:00.000Z,37.6158,122.41844,1.55,4.25,8,23,2.64,2.64,70.72,70.72,12.75,12.75,Parkside Middle
DJTYV8538,2025-03-28T00:00:00.000Z,2025-03-29T00:00:00.000Z,37.6158,-122.41844,1.58,4.43,8,24,2.41,2.41,68.34,68.34,14.99,14.99,Parkside Middle
DJTYV8538,2024-11-28T00:00:00.000Z,2024-11-29T00:00:00.000Z,37.6158,-122.41844,1.14,4.01,6,22,2.88,2.88,61.2,61.2,10.48,10.48,Parkside Middle
DJTYV8538,2025-01-29T00:00:00.000Z,2025-01-30T00:00:00.000Z,37.6158,-122.41844,2.58,4.53,14,25,4.46,4.46,70.96,70.96,11.2,11.2,Parkside Middle
DJTYV8538,2025-01-27T00:00:00.000Z,2025-01-28T00:00:00.000Z,37.6158,-122.41844,1.4,4.8,8,27,2.89,2.89,50.41,50.41,10.38,10.38,Parkside Middle
DJTYV8538,2025-01-07T00:00:00.000Z,2025-01-08T00:00:00.000Z,37.6158,-122.41844,1.64,3.69,9,20,2.5,2.5,63.6,63.6,13.94,13.94,Parkside Middle
DJTYV8538,2024-11-10T00:00:00.000Z,2024-11-11T00:00:00.000Z,37.6158,122.41844,13.44,10.44,59,53,15.83,15.83,60.69,60.69,14.27,14.27,Parkside Middle
DJTYV8538,2025-02-24T00:00:00.000Z,2025-02-25T00:00:00.000Z,37.6158,-122.41844,1.25,3.18,7,17,2.34,2.34,78.21,78.21,14.81,14.81,Parkside Middle
DJTYV8538,2025-02-22T00:00:00.000Z,2025-02-23T00:00:00.000Z,37.6158,-122.41844,3.58,5.34,19,29,5.07,5.07,62.46,62.46,13.52,13.52,Parkside Middle
DMEYT2138,2025-03-19T00:00:00.000Z,2025-03-20T00:00:00.000Z,37.65214,-122.44095,3.69,4.26,20,23,4.44,4.44,74.3,74.3,9.72,9.72,Buri Buri Park
DMEYT2138,2025-01-15T00:00:00.000Z,2025-01-16T00:00:00.000Z,37.65214,-122.44095,13.17,8.51,58,47,14.04,14.04,68.85,68.85,9.38,9.38,Buri Buri Park
DMEYT2138,2025-01-07T00:00:00.000Z,2025-01-08T00:00:00.000Z,37.65214,-122.44095,2.95,3.8,16,21,3.65,3.65,62.16,62.16,14.55,14.55,Buri Buri Park
DMEYT2138,2025-03-20T00:00:00.000Z,2025-03-21T00:00:00.000Z,37.65214,-122.44095,1.98,3.47,11,19,2.92,2.92,72.68,72.68,11.63,11.63,Buri Buri Park
DMEYT2138,2025-02-12T00:00:00.000Z,2025-02-13T00:00:00.000Z,37.65214,-122.44095,3.28,4.04,18,22,4.68,4.68,75.19,75.19,8.61,8.61,Buri Buri Park
DMEYT2138,2025-01-13T00:00:00.000Z,2025-01-14T00:00:00.000Z,37.65214,-122.44095,4.24,5.34,23,29,4.81,4.81,58.06,58.06,12.1,12.1,Buri Buri Park
DMEYT2138,2025-01-16T00:00:00.000Z,2025-01-17T00:00:00.000Z,37.65214,-122.44095,35.49,17.65,100,67,34.82,34.82,69.37,69.37,9,9,Buri Buri Park
DMEYT2138,2025-01-06T00:00:00.000Z,2025-01-07T00:00:00.000Z,37.65214,-122.44095,14.89,7.49,62,41,13.64,13.64,88.25,88.25,11.48,11.48,Buri Buri Park
DMEYT2138,2024-12-18T00:00:00.000Z,2024-12-19T00:00:00.000Z,37.65214,-122.44095,30.69,12.63,91,58,28.42,28.42,87.11,87.11,9.67,9.67,Buri Buri Park
DMEYT2138,2025-02-13T00:00:00.000Z,2025-02-14T00:00:00.000Z,37.65214,-122.44095,6.73,4.88,37,27,7.84,7.84,83.98,83.98,12.27,12.27,Buri Buri Park
DMEYT2138,2025-03-18T00:00:00.000Z,2025-03-19T00:00:00.000Z,37.65214,-122.44095,3.41,4.69,19,26,4.02,4.02,68.83,68.83,10.78,10.78,Buri Buri Park
DMEYT2138,2025-01-14T00:00:00.000Z,2025-01-15T00:00:00.000Z,37.65214,-122.44095,3.35,4.58,18,25,4.75,4.75,63.95,63.95,9.32,9.32,Buri Buri Park
DMEYT2138,2025-03-17T00:00:00.000Z,2025-03-18T00:00:00.000Z,37.65214,-122.44095,2.65,3.71,14,21,3.46,3.46,81.38,81.38,11.78,11.78,Buri Buri Park
DMEYT2138,2025-01-05T00:00:00.000Z,2025-01-06T00:00:00.000Z,37.65214,-122.44095,14.45,7.62,61,42,13.23,13.23,85.75,85.75,9.77,9.77,Buri Buri Park
DMEYT2138,2025-01-08T00:00:00.000Z,2025-01-09T00:00:00.000Z,37.65214,-122.44095,0.4,3.71,2,21,1.63,1.63,42.95,42.95,14.86,14.86,Buri Buri Park
DMEYT2138,2025-03-21T00:00:00.000Z,2025-03-22T00:00:00.000Z,37.65214,-122.44095,5.24,5.24,29,29,5.46,5.46,74.15,74.15,11.17,11.17,Buri Buri Park
DMEYT2138,2025-01-11T00:00:00.000Z,2025-01-12T00:00:00.000Z,37.65214,-122.44095,6.89,5.5,38,31,7.61,7.61,65.4,65.4,12.98,12.98,Buri Buri Park
DMEYT2138,2024-12-10T00:00:00.000Z,2024-12-11T00:00:00.000Z,37.65214,-122.44095,15.44,10.65,63,54,15.69,15.69,61.27,61.27,9.72,9.72,Buri Buri Park
DMEYT2138,2025-03-27T00:00:00.000Z,2025-03-28T00:00:00.000Z,37.65214,-122.44095,1.83,3.21,10,18,3.24,3.24,78.84,78.84,14.44,14.44,Buri Buri Park
DMEYT2138,2025-01-17T00:00:00.000Z,2025-01-18T00:00:00.000Z,37.65214,-122.44095,34.34,16.47,98,65,32.82,32.82,75.39,75.39,10.22,10.22,Buri Buri Park
DMEYT2138,2025-03-30T00:00:00.000Z,2025-03-31T00:00:00.000Z,37.65214,-122.44095,1.55,3.37,8,18,2.78,2.78,72.55,72.55,12.79,12.79,Buri Buri Park
DMEYT2138,2025-01-20T00:00:00.000Z,2025-01-21T00:00:00.000Z,37.65214,-122.44095,17.49,8.73,66,48,16.42,16.42,71.6,71.6,9.93,9.93,Buri Buri Park
DMEYT2138,2025-03-07T00:00:00.000Z,2025-03-08T00:00:00.000Z,37.65214,-122.44095,10.17,7.55,53,42,9.46,9.46,76.84,76.84,11.12,11.12,Buri Buri Park
DMEYT2138,2025-02-14T00:00:00.000Z,2025-02-15T00:00:00.000Z,37.65214,-122.44095,6.21,6.08,34,33,6.11,6.11,78.41,78.41,12.17,12.17,Buri Buri Park
DMEYT2138,2025-02-15T00:00:00.000Z,2025-02-16T00:00:00.000Z,37.65214,-122.44095,11.36,7.36,55,41,10.43,10.43,76.72,76.72,8.97,8.97,Buri Buri Park
DMEYT2138,2025-03-16T00:00:00.000Z,2025-03-17T00:00:00.000Z,37.65214,-122.44095,8.35,6.94,46,38,7.82,7.82,77.55,77.55,11.34,11.34,Buri Buri Park
DMEYT2138,2024-12-02T00:00:00.000Z,2024-12-03T00:00:00.000Z,37.65214,-122.44095,14.12,8.91,60,49,16.86,16.86,66.37,66.37,12.36,12.36,Buri Buri Park
DMEYT2138,2025-01-03T00:00:00.000Z,2025-01-04T00:00:00.000Z,37.65214,-122.44095,14.37,7.42,61,41,16.46,16.46,84.3,84.3,11.93,11.93,Buri Buri Park
DMEYT2138,2025-01-09T00:00:00.000Z,2025-01-10T00:00:00.000Z,37.65214,-122.44095,6,5.91,33,33,7.54,7.54,63,63,10.59,10.59,Buri Buri Park
DMEYT2138,2025-03-22T00:00:00.000Z,2025-03-23T00:00:00.000Z,37.65214,-122.44095,3.72,4.18,21,23,4.65,4.65,80.63,80.63,12.36,12.36,Buri Buri Park
DMEYT2138,2025-01-12T00:00:00.000Z,2025-01-13T00:00:00.000Z,37.65214,-122.44095,1.01,4.21,6,23,1.97,1.97,37.6,37.6,15.32,15.32,Buri Buri Park
DMEYT2138,2024-12-11T00:00:00.000Z,2024-12-12T00:00:00.000Z,37.65214,-122.44095,57.98,28.68,153,87,58.62,58.62,73.95,73.95,9.14,9.14,Buri Buri Park
DMEYT2138,2025-03-28T00:00:00.000Z,2025-03-29T00:00:00.000Z,37.65214,-122.44095,4.12,4.77,23,26,4.61,4.61,77.48,77.48,13.47,13.47,Buri Buri Park
DMEYT2138,2025-01-18T00:00:00.000Z,2025-01-19T00:00:00.000Z,37.65214,-122.44095,16.24,9.35,64,51,17.16,17.16,75.4,75.4,10.6,10.6,Buri Buri Park
DMEYT2138,2025-03-31T00:00:00.000Z,2025-04-01T00:00:00.000Z,37.65214,-122.44095,3.02,4.05,17,22,3.99,3.99,77.33,77.33,13.68,13.68,Buri Buri Park
DMEYT2138,2025-01-21T00:00:00.000Z,2025-01-22T00:00:00.000Z,37.65214,-122.44095,3.6,4.85,20,27,5.01,5.01,58.58,58.58,9.02,9.02,Buri Buri Park
DMEYT2138,2024-12-28T00:00:00.000Z,2024-12-29T00:00:00.000Z,37.65214,-122.44095,9.07,6.18,50,34,8.91,8.91,90.18,90.18,13.58,13.58,Buri Buri Park
DMEYT2138,2024-12-29T00:00:00.000Z,2024-12-30T00:00:00.000Z,37.65214,-122.44095,3.38,3.3,18,18,4.68,4.68,87.61,87.61,14.48,14.48,Buri Buri Park
DMEYT2138,2025-02-16T00:00:00.000Z,2025-02-17T00:00:00.000Z,37.65214,-122.44095,7.82,5.76,43,32,8.35,8.35,78.17,78.17,10.66,10.66,Buri Buri Park
DMEYT2138,2025-01-04T00:00:00.000Z,2025-01-05T00:00:00.000Z,37.65214,-122.44095,6.56,5.17,36,28,6.57,6.57,87.88,87.88,10.43,10.43,Buri Buri Park
DMEYT2138,2024-12-03T00:00:00.000Z,2024-12-04T00:00:00.000Z,37.65214,-122.44095,17.08,10.34,66,53,20.33,20.33,66.03,66.03,11.93,11.93,Buri Buri Park
DMEYT2138,2025-01-30T00:00:00.000Z,2025-01-31T00:00:00.000Z,37.65214,-122.44095,5.68,5.19,31,28,7.77,7.77,71.56,71.56,9.77,9.77,Buri Buri Park
DMEYT2138,2025-01-10T00:00:00.000Z,2025-01-11T00:00:00.000Z,37.65214,-122.44095,7.47,6.4,41,36,9.22,9.22,66.84,66.84,10.39,10.39,Buri Buri Park
DMEYT2138,2024-12-09T00:00:00.000Z,2024-12-10T00:00:00.000Z,37.65214,-122.44095,12.41,7.1,57,39,12.53,12.53,70.97,70.97,10.2,10.2,Buri Buri Park
DMEYT2138,2025-03-26T00:00:00.000Z,2025-03-27T00:00:00.000Z,37.65214,-122.44095,8.69,5.91,48,33,10.02,10.02,77.42,77.42,14.3,14.3,Buri Buri Park
DMEYT2138,2024-12-12T00:00:00.000Z,2024-12-13T00:00:00.000Z,37.65214,-122.44095,11.75,7.45,56,41,12.06,12.06,80.03,80.03,12.27,12.27,Buri Buri Park
DMEYT2138,2025-03-29T00:00:00.000Z,2025-03-30T00:00:00.000Z,37.65214,-122.44095,2.55,4.08,14,22,3.4,3.4,71.56,71.56,12.08,12.08,Buri Buri Park
DMEYT2138,2025-01-19T00:00:00.000Z,2025-01-20T00:00:00.000Z,37.65214,-122.44095,25,10.99,81,54,24.04,24.04,82.62,82.62,8.44,8.44,Buri Buri Park
DMEYT2138,2025-04-01T00:00:00.000Z,2025-04-02T00:00:00.000Z,37.65214,-122.44095,3,4.22,17,23,3.73,3.73,76.96,76.96,11.41,11.41,Buri Buri Park
DMEYT2138,2025-03-08T00:00:00.000Z,2025-03-09T00:00:00.000Z,37.65214,-122.44095,6.28,5.59,34,31,6.69,6.69,77.57,77.57,10.98,10.98,Buri Buri Park
DMEYT2138,2025-03-09T00:00:00.000Z,2025-03-10T00:00:00.000Z,37.65214,-122.44095,6.16,5.25,34,29,6.97,6.97,75.59,75.59,10,10,Buri Buri Park
DMEYT2138,2024-12-30T00:00:00.000Z,2024-12-31T00:00:00.000Z,37.65214,-122.44095,2.98,3.56,16,19,3.71,3.71,81.67,81.67,10.69,10.69,Buri Buri Park
DMEYT2138,2025-01-22T00:00:00.000Z,2025-01-23T00:00:00.000Z,37.65214,-122.44095,23.7,12.47,78,57,22.53,22.53,66.23,66.23,8.36,8.36,Buri Buri Park
DMEYT2138,2025-01-02T00:00:00.000Z,2025-01-03T00:00:00.000Z,37.65214,-122.44095,14.85,8.04,62,44,16.91,16.91,78.39,78.39,10.45,10.45,Buri Buri Park
DMEYT2138,2024-12-04T00:00:00.000Z,2024-12-05T00:00:00.000Z,37.65214,-122.44095,37.47,19.17,106,70,43.81,43.81,70.88,70.88,11.62,11.62,Buri Buri Park
DMEYT2138,2025-01-31T00:00:00.000Z,2025-02-01T00:00:00.000Z,37.65214,-122.44095,12.77,6.81,58,38,13.44,13.44,80.37,80.37,8.81,8.81,Buri Buri Park
DMEYT2138,2025-03-24T00:00:00.000Z,2025-03-25T00:00:00.000Z,37.65214,-122.44095,4.6,4.33,26,24,6.03,6.03,77.2,77.2,14.83,14.83,Buri Buri Park
DMEYT2138,2024-11-14T00:00:00.000Z,2024-11-15T00:00:00.000Z,37.65214,122.44095,4.94,4.48,27,24,5.61,5.61,82.33,82.33,12.08,12.08,Buri Buri Park
DMEYT2138,2025-02-26T00:00:00.000Z,2025-02-27T00:00:00.000Z,37.65214,-122.44095,8.06,6.47,44,36,8.08,8.08,73.23,73.23,12.26,12.26,Buri Buri Park
DMEYT2138,2024-12-13T00:00:00.000Z,2024-12-14T00:00:00.000Z,37.65214,-122.44095,5.45,4.9,30,27,5.67,5.67,84.76,84.76,12,12,Buri Buri Park
DMEYT2138,2025-02-09T00:00:00.000Z,2025-02-10T00:00:00.000Z,37.65214,-122.44095,3.94,4.05,22,22,4.93,4.93,73.73,73.73,8.15,8.15,Buri Buri Park
DMEYT2138,2024-12-19T00:00:00.000Z,2024-12-20T00:00:00.000Z,37.65214,-122.44095,36.44,15.53,103,63,32.84,32.84,82.71,82.71,10.09,10.09,Buri Buri Park
DMEYT2138,2025-03-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,37.65214,-122.44095,0.76,2.84,4,16,1.81,1.81,75.77,75.77,11.72,11.72,Buri Buri Park
DMEYT2138,2024-12-22T00:00:00.000Z,2024-12-23T00:00:00.000Z,37.65214,-122.44095,28.8,12.44,88,57,27.63,27.63,90.1,90.1,13.68,13.68,Buri Buri Park
DMEYT2138,2025-03-10T00:00:00.000Z,2025-03-11T00:00:00.000Z,37.65214,-122.44095,7.37,5.76,41,32,8.53,8.53,70.65,70.65,10.98,10.98,Buri Buri Park
DMEYT2138,2024-12-31T00:00:00.000Z,2025-01-01T00:00:00.000Z,37.65214,-122.44095,8.54,5.67,47,31,8.92,8.92,79.53,79.53,8.3,8.3,Buri Buri Park
DMEYT2138,2025-01-23T00:00:00.000Z,2025-01-24T00:00:00.000Z,37.65214,-122.44095,12.81,9.17,58,51,13.98,13.98,59.5,59.5,10.82,10.82,Buri Buri Park
DMEYT2138,2025-02-18T00:00:00.000Z,2025-02-19T00:00:00.000Z,37.65214,-122.44095,5.83,5.25,32,29,5.92,5.92,77.62,77.62,11.22,11.22,Buri Buri Park
DMEYT2138,2024-12-05T00:00:00.000Z,2024-12-06T00:00:00.000Z,37.65214,-122.44095,28.59,14.32,87,61,32.78,32.78,76.91,76.91,12.59,12.59,Buri Buri Park
DMEYT2138,2025-02-01T00:00:00.000Z,2025-02-02T00:00:00.000Z,37.65214,-122.44095,6.04,3.81,33,21,7.25,7.25,88.47,88.47,12.84,12.84,Buri Buri Park
DMEYT2138,2025-03-25T00:00:00.000Z,2025-03-26T00:00:00.000Z,37.65214,-122.44095,6.95,5.86,38,32,10.56,10.56,68.58,68.58,18.98,18.98,Buri Buri Park
DMEYT2138,2024-11-15T00:00:00.000Z,2024-11-16T00:00:00.000Z,37.65214,122.44095,3.94,4.92,22,27,5.01,5.01,69.01,69.01,12.29,12.29,Buri Buri Park
DMEYT2138,2025-02-27T00:00:00.000Z,2025-02-28T00:00:00.000Z,37.65214,-122.44095,6.29,5.8,34,32,8.74,8.74,68.21,68.21,14.34,14.34,Buri Buri Park
DMEYT2138,2024-12-14T00:00:00.000Z,2024-12-15T00:00:00.000Z,37.65214,-122.44095,2.69,3.96,14,22,3.36,3.36,80.4,80.4,12.93,12.93,Buri Buri Park
DMEYT2138,2025-02-10T00:00:00.000Z,2025-02-11T00:00:00.000Z,37.65214,-122.44095,3.97,4.31,22,24,4.98,4.98,72.08,72.08,7.54,7.54,Buri Buri Park
DMEYT2138,2024-12-20T00:00:00.000Z,2024-12-21T00:00:00.000Z,37.65214,-122.44095,51.09,22.59,139,76,46.52,46.52,83.56,83.56,9.7,9.7,Buri Buri Park
DMEYT2138,2025-03-05T00:00:00.000Z,2025-03-06T00:00:00.000Z,37.65214,-122.44095,2.63,3.7,14,21,4.06,4.06,78,78,12.13,12.13,Buri Buri Park
DMEYT2138,2024-12-23T00:00:00.000Z,2024-12-24T00:00:00.000Z,37.65214,-122.44095,29.49,12.54,89,57,29.63,29.63,90.64,90.64,14.9,14.9,Buri Buri Park
DMEYT2138,2025-03-11T00:00:00.000Z,2025-03-12T00:00:00.000Z,37.65214,-122.44095,3.88,4.86,21,27,5.53,5.53,66.81,66.81,11.62,11.62,Buri Buri Park
DMEYT2138,2025-01-01T00:00:00.000Z,2025-01-02T00:00:00.000Z,37.65214,-122.44095,17.92,9.41,67,52,17.49,17.49,77.4,77.4,9.89,9.89,Buri Buri Park
DMEYT2138,2025-01-24T00:00:00.000Z,2025-01-25T00:00:00.000Z,37.65214,-122.44095,26.92,15.03,84,62,27.19,27.19,65.55,65.55,9.67,9.67,Buri Buri Park
DMEYT2138,2025-02-19T00:00:00.000Z,2025-02-20T00:00:00.000Z,37.65214,-122.44095,4.49,4.44,24,24,5.11,5.11,80.9,80.9,12.08,12.08,Buri Buri Park
DMEYT2138,2024-12-06T00:00:00.000Z,2024-12-07T00:00:00.000Z,37.65214,-122.44095,19.87,10.53,71,54,23.51,23.51,77.88,77.88,12.31,12.31,Buri Buri Park
DMEYT2138,2025-02-02T00:00:00.000Z,2025-02-03T00:00:00.000Z,37.65214,-122.44095,2.66,3.09,14,17,4.21,4.21,87.03,87.03,14.81,14.81,Buri Buri Park
DMEYT2138,2025-03-23T00:00:00.000Z,2025-03-24T00:00:00.000Z,37.65214,-122.44095,6.49,5.13,36,28,7.36,7.36,80.75,80.75,12.89,12.89,Buri Buri Park
DMEYT2138,2024-11-16T00:00:00.000Z,2024-11-17T00:00:00.000Z,37.65214,122.44095,8.09,6.62,44,37,8.86,8.86,67.04,67.04,10.14,10.14,Buri Buri Park
DMEYT2138,2025-02-28T00:00:00.000Z,2025-03-01T00:00:00.000Z,37.65214,-122.44095,19.94,11.38,71,55,24.69,24.69,68.51,68.51,15.63,15.63,Buri Buri Park
DMEYT2138,2024-12-15T00:00:00.000Z,2024-12-16T00:00:00.000Z,37.65214,-122.44095,9.47,5.96,52,33,9.72,9.72,84.67,84.67,8.78,8.78,Buri Buri Park
DMEYT2138,2025-02-11T00:00:00.000Z,2025-02-12T00:00:00.000Z,37.65214,-122.44095,4.44,4.58,24,25,4.99,4.99,75.88,75.88,7.34,7.34,Buri Buri Park
DMEYT2138,2024-12-21T00:00:00.000Z,2024-12-22T00:00:00.000Z,37.65214,-122.44095,30.95,14.68,92,61,30.01,30.01,86.03,86.03,11.93,11.93,Buri Buri Park
DMEYT2138,2025-03-06T00:00:00.000Z,2025-03-07T00:00:00.000Z,37.65214,-122.44095,0.93,3.15,5,17,1.87,1.87,73.93,73.93,10.49,10.49,Buri Buri Park
DMEYT2138,2024-12-24T00:00:00.000Z,2024-12-25T00:00:00.000Z,37.65214,-122.44095,7.62,5.03,42,28,8.55,8.55,88.07,88.07,13.92,13.92,Buri Buri Park
DMEYT2138,2025-03-12T00:00:00.000Z,2025-03-13T00:00:00.000Z,37.65214,-122.44095,1.95,3.19,11,17,3.63,3.63,78.84,78.84,12.47,12.47,Buri Buri Park
DMEYT2138,2025-03-15T00:00:00.000Z,2025-03-16T00:00:00.000Z,37.65214,-122.44095,13.44,10.17,59,53,11.57,11.57,74.16,74.16,11.67,11.67,Buri Buri Park
DMEYT2138,2024-12-27T00:00:00.000Z,2024-12-28T00:00:00.000Z,37.65214,-122.44095,8.75,6.69,48,37,8.57,8.57,88.98,88.98,14.13,14.13,Buri Buri Park
DMEYT2138,2025-02-20T00:00:00.000Z,2025-02-21T00:00:00.000Z,37.65214,-122.44095,4.99,4.38,27,24,5.87,5.87,79.55,79.55,11.32,11.32,Buri Buri Park
DMEYT2138,2024-12-07T00:00:00.000Z,2024-12-08T00:00:00.000Z,37.65214,-122.44095,40.71,19.44,114,70,48.12,48.12,78.85,78.85,11.39,11.39,Buri Buri Park
DMEYT2138,2025-02-03T00:00:00.000Z,2025-02-04T00:00:00.000Z,37.65214,-122.44095,1.2,2.66,7,14,2.56,2.56,81.56,81.56,14.13,14.13,Buri Buri Park
DMEYT2138,2025-02-04T00:00:00.000Z,2025-02-05T00:00:00.000Z,37.65214,-122.44095,0.31,2.04,2,11,1.37,1.37,85.69,85.69,13.31,13.31,Buri Buri Park
DMEYT2138,2024-11-17T00:00:00.000Z,2024-11-18T00:00:00.000Z,37.65214,122.44095,7.71,5.94,43,33,8.85,8.85,73.29,73.29,9.83,9.83,Buri Buri Park
DMEYT2138,2025-03-01T00:00:00.000Z,2025-03-02T00:00:00.000Z,37.65214,-122.44095,8.19,5.59,45,31,9.57,9.57,81.26,81.26,12.06,12.06,Buri Buri Park
DMEYT2138,2024-12-16T00:00:00.000Z,2024-12-17T00:00:00.000Z,37.65214,-122.44095,20.98,9.01,73,50,18.39,18.39,87.66,87.66,9.14,9.14,Buri Buri Park
DMEYT2138,2024-12-17T00:00:00.000Z,2024-12-18T00:00:00.000Z,37.65214,-122.44095,24.01,11.16,79,55,21.38,21.38,88.12,88.12,11.23,11.23,Buri Buri Park
DMEYT2138,2024-11-23T00:00:00.000Z,2024-11-24T00:00:00.000Z,37.65214,-122.44095,0.57,2.25,3,12,1.48,1.48,85.24,85.24,13.71,13.71,Buri Buri Park
DMEYT2138,2024-11-24T00:00:00.000Z,2024-11-25T00:00:00.000Z,37.65214,-122.44095,4.09,3.75,22,21,5.42,5.42,81.82,81.82,10.42,10.42,Buri Buri Park
DMEYT2138,2024-12-25T00:00:00.000Z,2024-12-26T00:00:00.000Z,37.65214,-122.44095,7.21,5.31,40,29,7.37,7.37,83.79,83.79,10,10,Buri Buri Park
DMEYT2138,2025-03-13T00:00:00.000Z,2025-03-14T00:00:00.000Z,37.65214,-122.44095,0.81,2.84,4,16,1.76,1.76,79.32,79.32,9.1,9.1,Buri Buri Park
DMEYT2138,2024-11-29T00:00:00.000Z,2024-11-30T00:00:00.000Z,37.65214,-122.44095,12.14,7.15,57,39,12.94,12.94,71.94,71.94,8.69,8.69,Buri Buri Park
DMEYT2138,2025-01-26T00:00:00.000Z,2025-01-27T00:00:00.000Z,37.65214,-122.44095,4.48,5.54,24,31,5.93,5.93,56.67,56.67,10.36,10.36,Buri Buri Park
DMEYT2138,2025-02-21T00:00:00.000Z,2025-02-22T00:00:00.000Z,37.65214,-122.44095,3.93,4.48,22,24,4.97,4.97,73.12,73.12,11.25,11.25,Buri Buri Park
DMEYT2138,2024-12-08T00:00:00.000Z,2024-12-09T00:00:00.000Z,37.65214,-122.44095,82.04,37.01,170,105,92.6,92.6,79.72,79.72,12,12,Buri Buri Park
DMEYT2138,2025-02-25T00:00:00.000Z,2025-02-26T00:00:00.000Z,37.65214,-122.44095,7.47,5.63,41,31,7.44,7.44,81.38,81.38,13.45,13.45,Buri Buri Park
DMEYT2138,2025-02-05T00:00:00.000Z,2025-02-06T00:00:00.000Z,37.65214,-122.44095,1.1,3.16,6,17,2.09,2.09,71.14,71.14,10.28,10.28,Buri Buri Park
DMEYT2138,2024-11-18T00:00:00.000Z,2024-11-19T00:00:00.000Z,37.65214,-122.44095,1.87,3.86,10,21,2.77,2.77,69.7,69.7,12.11,12.11,Buri Buri Park
DMEYT2138,2025-03-02T00:00:00.000Z,2025-03-03T00:00:00.000Z,37.65214,-122.44095,2.53,3.89,14,21,3.37,3.37,77.59,77.59,11.86,11.86,Buri Buri Park
