GEOID,NAME,unw_centroid_long,unw_centroid_lat,Estimated Population,Percent Non-Hispanic,Percent Non-Hispanic White ,Percent Non-Hispanic Black ,Percent Non-Hispanic American Indian/Alaska Native ,Percent Non-Hispanic Asian ,Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ,Percent Non-Hispanic Other ,Percent Non-Hispanic Two or More Races,Percent Hispanic ,Estimate Educated,Median Income ,Population Below Poverty Level,Population Income to Poverty Level,Percent Below 100% FPL,Percent Between 100% and 199% FPL,"Unemployment Rate, 16 and Over",Percent Below 200% FPL,Percent High School or Less,Percent Some College or Greater,Labor Force Participation Rate ,Percent Non-White,Redlining (HOLC Grade),Asthma Prevalence,Smoking Prevalence,Obesity Prevalence,COPD Prevalence,Lack of Health Care Access Prevalence,"ICE, Nonwhite by Income ","ICE, Rent Versus Owned ",Particulate Matter ,Housing Stress,Percent Population Within Half a Mile to Parks,Percent Population With Access to Healthy Foods
6081601700,Census Tract 6017; San Mateo County; California,-122.4560933,37.66264953,4513,75.5373365832041,25.3489918014624,1.15222690006647,0,43.4522490582761,0.642588078883226,0.110791048083315,4.83048969643253,24.4626634167959,3394,64444,4479,780,1.28205128205128,0,1.6,1.28205128205128,38.6269888037714,61.3730111962286,87.9749170047953,74.6510081985376,NA,8.3,9.2,20.9,4.1,7.4,58.493353028065,88.8478581979321,11.7051499922051,40.8666798081346,92,NA
6081601800,Census Tract 6018; San Mateo County; California,-122.44606857,37.65532101,5969,75.3057463561736,28.2291841179427,0.0167532249958117,0,41.9333221645167,2.79778857430055,0,2.32869827441783,24.6942536438264,4444,60231,5967,917,2.72628135223555,0,1.6,2.72628135223555,22.3897389738974,77.6102610261026,83.7267080745342,71.7708158820573,NA,8.1,8.2,20.1,4.1,6.2,57.1134492223239,84.6294602012809,12.1117440290183,37.8684807256236,100,NA
6081601901,Census Tract 6019.01; San Mateo County; California,-122.43438906,37.66598389,3988,66.950852557673,22.8184553660983,1.05315947843531,0,40.7472417251755,0,0,2.33199598796389,33.049147442327,2719,49015,3988,882,13.1519274376417,10.2040816326531,3.3,23.3560090702948,35.7484369253402,64.2515630746598,79.6495420151334,77.1815446339017,NA,8.8,10.7,22.1,4.8,8.6,52.5485436893204,71.2783171521036,10.6432398434187,41.8656820121891,43,5.04666436225372
6081601902,Census Tract 6019.02; San Mateo County; California,-122.43727528,37.66047657,5467,85.8972013901591,24.9131150539601,3.16444119261021,0.256081946222791,56.5209438448875,0,0,1.04261935247851,14.1027986098409,4194,71213,5467,870,0,10,4.6,10,24.3919885550787,75.6080114449213,89.1697645600991,75.0868849460399,NA,8.1,8.8,20.8,3.5,6.9,54.5539467538533,40.3549743110696,11.9697795664589,40.2684563758389,83,NA
6081602001,Census Tract 6020.01; San Mateo County; California,-122.41975184,37.66263956,3825,78.0915032679739,32.9934640522876,1.04575163398693,0,43.0849673202614,0,0,0.967320261437909,21.9084967320261,3063,65694,3770,423,0,15.6028368794326,0.3,15.6028368794326,22.6248775710088,77.3751224289912,80.7081807081807,67.0065359477124,NA,8.5,9,21.6,4.4,7.4,61.2959112959113,75.2598752598753,10.5128883211795,NA,92,4.90260164727415
6081602002,Census Tract 6020.02; San Mateo County; California,-122.42051248,37.67131834,3928,57.8156822810591,13.9511201629328,0,0,41.1150712830957,0.330957230142566,0.178207739307536,2.24032586558045,42.1843177189409,2992,46250,3928,644,13.8198757763975,19.4099378881988,2.2,33.2298136645963,38.7366310160428,61.2633689839572,75.6343133306484,86.0488798370672,NA,7.8,8.8,19.4,3.5,8.1,55.2290406222991,88.4183232497839,10.3422263423778,42.0323325635104,85,44.5299988046836
6081602100,Census Tract 6021; San Mateo County; California,-122.40640493,37.66179149,3368,31.5914489311164,7.24465558194774,4.75059382422803,0,17.0130641330166,0.92042755344418,0.92042755344418,0.742280285035629,68.4085510688836,2233,38061,3368,685,22.6277372262774,24.6715328467153,4.9,47.2992700729927,52.6645768025078,47.3354231974922,83.8323353293413,92.7553444180523,NA,9.8,14,29.7,4.9,17.1,46.2982273201251,30.5526590198123,11.3452439067517,60.7843137254902,100,NA
6081602201,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0,16.875,0.25,0,5.97916666666667,51.6458333333333,3307,48273,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,NA,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,NA,74,NA
6081602202,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0,21.8940316686967,0,0,0,66.4433617539586,2647,42515,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,NA,9.1,12.1,27,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,NA,74,NA
6081602300,Census Tract 6023; San Mateo County; California,-122.39879065,37.65154487,4294,54.6343735444807,6.33442012109921,0.72193758733116,0,28.4583139264089,7.9646017699115,0,11.1551001397299,45.3656264555193,2978,48380,4289,785,13.5031847133758,13.8853503184713,4,27.3885350318471,34.9227669576897,65.0772330423103,88.1675392670157,93.6655798789008,NA,8.9,9.9,23.5,4,9.1,45.487894350697,63.6096845194424,10.8572043234342,37.0240714200951,66,43.9838405336711
6081602400,Census Tract 6024; San Mateo County; California,-122.4357376,37.64449514,7522,74.0095719223611,34.2860941239032,1.39590534432332,0.106354692900824,33.2491358681202,0.292475405477267,1.7548524328636,2.92475405477267,25.9904280776389,5548,49498,7511,1255,12.1115537848606,8.36653386454183,1.1,20.4780876494024,33.8139870223504,66.1860129776496,77.9260555677095,65.7139058760968,NA,8.8,9.2,21.8,5.2,7,56.8623853211009,56.1100917431193,12.6082227297509,36.3773027612542,100,NA
6081602500,Census Tract 6025; San Mateo County; California,-122.45058064,37.63992471,5179,91.5234601274377,12.9175516508979,4.49893801892257,0,70.9982622127824,0.212396215485615,0,2.89631202934929,8.47653987256227,4294,47630,5172,699,5.15021459227468,1.71673819742489,1,6.86695278969957,25.5938518863531,74.4061481136469,81.5485996705107,87.0824483491022,NA,7.1,7.5,15.9,3.5,5.1,50,89.788972089857,11.7215613510602,32.7868852459016,100,NA
6081602601,Census Tract 6026.01; San Mateo County; California,-122.45685941,37.6463835,4125,90.1575757575758,19.1757575757576,0.993939393939394,0.509090909090909,66.9333333333333,0,0.290909090909091,2.25454545454545,9.84242424242424,3134,64464,4125,690,4.20289855072464,18.695652173913,2.5,22.8985507246377,27.7281429483089,72.2718570516911,79.8895899053628,80.8242424242424,NA,7.1,8.1,16,3,5.7,55.4817275747508,70.2990033222591,11.3190984446735,NA,100,NA
6081602602,Census Tract 6026.02; San Mateo County; California,-122.4660657,37.64599508,4268,69.8453608247423,8.90346766635427,1.68697282099344,0,55.5529522024367,0,0,3.70196813495783,30.1546391752577,3281,55927,4223,772,4.92227979274611,9.06735751295337,3.1,13.9896373056995,33.6177994513868,66.3822005486132,83.5975189524466,91.0965323336457,NA,7.3,8.9,16.5,3.4,5.7,53.8341158059468,57.2769953051643,11.3190984446735,NA,100,NA
6081602700,Census Tract 6027; San Mateo County; California,-122.47509172,37.64860718,5866,79.4749403341289,23.4060688714627,1.39788612342312,0,42.7548585066485,0.528469144220934,0.750085236958745,10.6375724514149,20.5250596658711,4386,60741,5832,1019,4.02355250245339,6.86947988223749,3.8,10.8930323846909,19.6078431372549,80.3921568627451,84.2471042471042,76.5939311285373,NA,8.6,9.3,20.9,3.7,6,54.3895055499495,63.874873864783,11.0037003120084,39.9940936426117,100,3.09637229754489
6081602800,Census Tract 6028; San Mateo County; California,-122.48386594,37.65935711,4828,67.4399337199669,22.1830985915493,2.02982601491301,0,33.1400165700083,6.52444076222038,1.6155758077879,1.94697597348799,32.5600662800331,3461,55152,4789,872,3.09633027522936,6.42201834862385,5.3,9.51834862385321,28.171048829818,71.828951170182,82.5363825363825,77.8169014084507,NA,8.4,9.1,20.2,4.1,6.1,56.020942408377,66.8193717277487,10.4380305938489,32.8990228013029,100,NA
6081602900,Census Tract 6029; San Mateo County; California,-122.489438,37.65201631,3814,79.9685369690614,41.6360776088096,4.03775563712638,0,23.6497115888831,2.07131620346093,0.786575773466177,7.78710015731516,20.0314630309386,3064,70757,3777,638,0,2.50783699059561,2.6,2.50783699059561,13.8707571801567,86.1292428198433,86.0702614379085,58.3639223911903,NA,9,7.8,21.8,3.7,4.8,64.15625,55.375,9.13596552352251,39.2257611309058,100,0.303775495443368
6081603000,Census Tract 6030; San Mateo County; California,-122.48395367,37.63622021,4506,77.3191300488238,53.6839769196627,3.66178428761651,0.244118952507767,12.3834886817577,0.488237905015535,0.466045272969374,6.39147802929427,22.6808699511762,3529,71538,4417,527,11.9544592030361,8.91840607210626,3.6,20.8728652751423,24.341173136866,75.658826863134,83.7803723572105,46.3160230803373,NA,10,12.2,25.4,5.5,5.9,67.8009141696293,47.8923311325546,10.2430293344497,36.3148384353741,100,3.09637229754489
6081603100,Census Tract 6031; San Mateo County; California,-122.48223143,37.61599529,3357,88.4420613643134,57.7599046767948,0.536193029490617,0.0297885016383676,18.2007745010426,2.56181114089961,1.34048257372654,8.01310694072088,11.5579386356866,2584,71382,3351,568,8.97887323943662,9.85915492957746,3.4,18.8380281690141,21.5170278637771,78.4829721362229,81.4327485380117,42.2400953232052,NA,9.7,9.7,24.6,5.3,4.7,70.6851691240243,85.949696444059,9.25039818201241,31.3456879844961,96.5,32.1741403472457
6081603200,Census Tract 6032; San Mateo County; California,-122.50513735,37.58858203,3292,80.6804374240583,64.3985419198056,0.121506682867558,0,11.0267314702309,0,0,5.13365735115431,19.3195625759417,2404,79235,3243,614,4.72312703583062,0,1.5,4.72312703583062,24.3760399334443,75.6239600665557,80.2585778219791,35.6014580801944,NA,9.8,10.6,25.5,5.3,5.4,70.722433460076,77.9467680608365,7.12739786522645,23.1391657493839,89.3333333333333,45.6532304892166
6081603300,Census Tract 6033; San Mateo County; California,-122.48577304,37.58083351,6408,88.0461922596754,67.0724094881398,2.49687890137328,0.0624219725343321,10.1279650436954,0,0.358926342072409,7.92759051186018,11.9538077403246,5039,72845,6395,1103,1.63191296464189,6.70897552130553,1.3,8.34088848594742,13.653502679103,86.346497320897,82.0112589559877,32.9275905118602,NA,9.6,8.5,24.1,5,4.7,69.9791666666667,75.7083333333333,7.31033672403176,27.7746052696413,95.3333333333333,43.8476496028405
6081603400,Census Tract 6034; San Mateo County; California,-122.46283501,37.59456205,5469,83.3607606509417,61.930883159627,0,0,9.72755531175718,0.274273176083379,1.09709270433352,10.3309562991406,16.6392393490583,3932,66250,5469,1146,10.2094240837696,0,5.2,10.2094240837696,22.1007121057986,77.8992878942014,76.7688233068483,38.069116840373,NA,9.2,8.4,22.8,4.9,4.7,67.1744471744472,79.6560196560197,7.38767343787571,28.2462687282128,91.3333333333333,65.2881933175315
6081603700,Census Tract 6037; San Mateo County; California,-122.44842731,37.63258089,5706,79.4251664914125,30.161233788994,1.43708377146863,0,38.3981773571679,3.43498072204697,1.15667718191377,4.83701366982124,20.5748335085874,4326,55717,5684,889,2.81214848143982,0,5.2,2.81214848143982,29.4960702727693,70.5039297272307,83.1906392694064,69.8387662110059,NA,8.3,9.4,20.6,4.4,6.1,58.6673607496096,78.6048932847475,11.6924759104366,38.9267759562842,100,NA
6081603801,Census Tract 6038.01; San Mateo County; California,-122.42819866,37.62009176,2057,75.6927564414195,29.4603791929995,1.26397666504618,0.631988332523092,40.8361691784152,0,0.923675255226057,2.57656781720953,24.3072435585805,1872,80786,2057,165,0,21.2121212121212,5.9,21.2121212121212,17.2542735042735,82.7457264957265,86.5576102418208,70.5396208070005,NA,8.2,7.9,20.1,4,5.6,53.257328990228,72.0684039087948,12.5079428407087,49.5689655172414,100,NA
6081603802,Census Tract 6038.02; San Mateo County; California,-122.43458147,37.61905387,5619,80.4947499555081,37.2842142730023,1.21017974728599,0.177967609894999,27.3358248798719,6.30005339028297,1.67289553301299,6.51361452215697,19.5052500444919,4014,60429,5619,1323,10.0529100529101,7.3318216175359,5.8,17.384731670446,26.1086198305929,73.8913801694071,83.8532110091743,62.7157857269977,NA,9.1,10.1,22.2,5.2,5.8,59.4994892747702,70.8375893769152,11.9173300119402,32.5459317585302,92,1.7998417721519
6081603900,Census Tract 6039; San Mateo County; California,-122.41716096,37.61422692,5494,84.7469967236986,46.4688751365126,5.58791408809611,0,22.3516563523844,0.509646887513651,1.1103021477976,8.71860211139425,15.2530032763014,4210,66134,5494,878,0,14.6924829157175,8,14.6924829157175,19.3824228028504,80.6175771971496,73.5929505400796,53.5311248634874,NA,8.8,8.5,21.8,4,6.3,64.5596590909091,66.0511363636364,12.9381580038977,41.2201638517428,99,12.3343807200734
6081604000,Census Tract 6040; San Mateo County; California,-122.42068005,37.62342648,3286,76.1716372489349,46.895922093731,0.0608642726719416,0,24.4674376141205,0,0,4.74741326841144,23.8283627510651,2544,70795,3286,524,0,0,1,0,29.6383647798742,70.3616352201258,83.5339431872894,53.104077906269,NA,9.2,9,22.3,4.3,5.4,63.6741479634248,83.2086450540316,12.9473404723179,25.7510729613734,100,NA
6081604102,Census Tract 6041.02; San Mateo County; California,-122.42570702,37.63326267,3091,80.6858621805241,19.8641216434811,0.744095761889356,0,47.816240698803,1.09996764801035,1.09996764801035,10.06146878033,19.3141378194759,2639,66866,3091,371,21.0242587601078,0,7,21.0242587601078,16.8245547555892,83.1754452444108,93.9670138888889,80.1358783565189,NA,8.2,8,19.3,3.1,5.4,48.7454100367197,21.9094247246022,12.2530965809313,34.9234719330627,84.6666666666667,3.81028510524913
6081604103,Census Tract 6041.03; San Mateo County; California,-122.4065374,37.61864176,4268,38.659793814433,12.6757263355201,0,0,21.0637300843486,3.09278350515464,1.82755388940956,0,61.340206185567,2825,42376,4243,884,0,28.2805429864253,1.8,28.2805429864253,52.5309734513274,47.4690265486726,84.2142857142857,87.3242736644798,NA,10,14.3,26.5,4.9,13.1,50.530035335689,32.2968197879859,13.356485211297,NA,99,NA
6081604104,Census Tract 6041.04; San Mateo County; California,-122.41384474,37.62900407,3621,44.5457056061861,18.5031759182546,0,0,19.0555095277548,3.86633526650097,0,3.12068489367578,55.4542943938139,2635,45805,3582,551,2.17785843920145,7.80399274047187,7.7,9.98185117967332,60.6831119544592,39.3168880455408,86.1670395227442,81.4968240817454,NA,9.3,12,25.6,4.5,12.9,52.326565143824,38.663282571912,13.3151608979303,49.2227979274611,99.5,NA
